,name,label,text
9584,Ses05M_script03_2_F029,fru,"You're not very funny, dear.  You better have some more brandy."
9585,Ses05M_script03_2_M031,ang,You know what?  That's a very good idea.  I think I will.
9586,Ses05M_script03_2_M032,ang,"You better turn that off, I think."
9587,Ses05M_script03_2_F030,xxx,Why?
9588,Ses05M_script03_2_M033,ang,Because it's very late and you'll disturb the people upstairs.
9589,Ses05M_script03_2_F031,xxx,There aren't any people upstairs.  It's a photography studio.
9590,Ses05M_script03_2_M034,ang,"Well, there are people downstairs, I suppose."
9591,Ses05M_script03_2_F032,xxx,They're away in Tunis.
9592,Ses05M_script03_2_M035,ang,This is no time of the year for Tunis.
9593,Ses05M_script03_2_F033,xxx,"Turn it on again, please."
9594,Ses05M_script03_2_M036,ang,I do I shall do no such thing.
9595,Ses05M_script03_2_F034,ang,Very well.  If you have to be boorish and idiotic.
9596,Ses05M_script03_2_M037,ang,Turn it off.  It's driving me mad.
9597,Ses05M_script03_2_F035,ang,You are far too temperamental.  Try to control yourself.
9598,Ses05M_script03_2_M038,ang,Turn it off!
9599,Ses05M_script03_2_F036,ang,Go away!  Go away!  I- I hate you.
9600,Ses05M_script03_2_M039,ang,Very amusing indeed.
9601,Ses05M_script03_2_F037,ang,"You know what, I'm sick and tire of listening to you.  You're a-- You're a total sadistic bully."
9602,Ses05M_script03_2_M040,ang,Ja! Very funny.
9603,Ses05M_script03_2_F038,ang,"Stop.  Would you just go away?  I mean, you're conceited, and overbearing, and utterly impossible."
9604,Ses05M_script03_2_M041,ang,"You are a vile tempered, wicked living, evil little beast.  And I hope I never set eyes on you ever again."
9605,Ses05M_script03_2_F039,ang,This is the end! Do you understand me? This is the end.
9606,Ses05M_script03_2_M042,ang,"Oh, you're not going like this."
9607,Ses05M_script03_2_F040,ang,"Yes, I am. Let go with me"
9608,Ses05M_script03_2_M043,ang,"[GARBAGE] No, you're not."
9609,Ses05M_script03_2_F041,ang,"You are a cruel fiend and I-I loath you.  I thank God I realized who you are before I decided to marry you again.  Oh my God, never!"
9610,Ses05M_script03_2_M044,ang,oh! Marry you again? I wouldn't marry you again if you came crawling to me on bended knee.
9611,Ses05M_script03_2_F042,ang,Beast
9612,Ses05M_script03_2_M045,ang,You're a wicked little vampire.  And I pray to God I never set eyes on you again as long as I live.
9613,Ses05M_script03_2_F043,ang,Brute
9614,Ses05M_script03_2_F044,ang,pig
9615,Ses05F_impro01_F000,neu,"Hi, I need an ID."
9616,Ses05F_impro01_M000,neu,"ahh Yeah, this is the wrong line.  I'm sorry.  You need to go back over to line two B.  That's where you should have started from."
9617,Ses05F_impro01_F001,fru,"Okay, I'm sorry, but I just stood in this line for an hour.  can I Is there any way I can-"
9618,Ses05F_impro01_M001,xxx,"I mean, there's really nothing I can do for you in this line.  This is not the line for new I.D.  This is the line for registration."
9619,Ses05F_impro01_F002,fru,"No, they told me-I'm sorry, but they told me to be in this line."
9620,Ses05F_impro01_M002,xxx,"Yeah, I understand that ma'am.  I don't know what they said to you, but you need to be in a different line."
9621,Ses05F_impro01_F003,fru,"What, I mean what... what's the difference?  What do I need to do there that I can't do here?"
9622,Ses05F_impro01_M003,neu,"Well, I have no camera here.  I can't help you at all here, ma'am.  I have forms for something completely different.  You need to go to a different place."
9623,Ses05F_impro01_F004,fru,Can you just-can I just get the right-
9624,Ses05F_impro01_M004,fru,"Simply step to line two A, ma'am, I'm sorry."
9625,Ses05F_impro01_F005,fru,Would you be able to put me at the front of that line?
9626,Ses05F_impro01_M005,fru,There is a large line of people behind you waiting to be--
9627,Ses05F_impro01_F006,fru,I know.  I've been in line with these people.  I understand.  I understand what it's like.  Could you please like call over and-
9628,Ses05F_impro01_M006,fru,"I don't want to be rude here, ma'am, but line two B is where you need to be.  This is the line for registration."
9629,Ses05F_impro01_F007,fru,"I hear that.  I hear that.  Thank you, but I've waited in line for so long, and I don't want to have to be here all day."
9630,Ses05F_impro01_M007,fru,I don't have those-
9631,Ses05F_impro01_F008,neu,"So could I maybe get the form from you, fill it out here- and maybe you could-"
9632,Ses05F_impro01_M008,fru,"I don't have those forms, ma'am.  I can't help you.  That's why you need to go to line two A."
9633,Ses05F_impro01_F009,fru,And how long is that going to take?
9634,Ses05F_impro01_M009,fru,"Ma'am, obviously I have no idea how long it's taking.  There seems to be a bit of a line there.  It looks like thirty forty people.  It could take four to five hours.  I'm sorry."
9635,Ses05F_impro01_F010,fru,I don't-
9636,Ses05F_impro01_M010,fru,"There's nothing I can do for you, ma'am."
9637,Ses05F_impro01_F011,fru,"I don't have time for this today, and-"
9638,Ses05F_impro01_M011,fru,"But, obviously I don't have time for you to stand here and waste my time in this line.  There are other people who need service behind you who are waiting for the right things."
9639,Ses05F_impro01_F012,fru,"Is there anything you can do?  Please, have some compassion.  Is there something you can do?"
9640,Ses05F_impro01_M012,fru,"I am a very compassionate person, and I'm offended that you imply that I'm not.  Of course, I'm compassionate.  Look, I work in the D.M.V..  What do you think I am?  Go wait in line two A."
9641,Ses05F_impro01_M013,fru,Don't ask me to have somebody else come over here and move you myself.  I can't come back over there.  I'll get security if you need me to.
9642,Ses05F_impro01_F013,fru,"Please, I don't think that's necessary.  I'm just asking, maybe you could call over and say that somebody miss informed her because I didn't pick to stand in this line.  I asked them where to stand, and they told me here."
9643,Ses05F_impro01_M014,fru,"what, no, I'm sure they did not tell you here."
9644,Ses05F_impro01_F014,fru,"No, they did.  The lady over there told me to stand in this line and I've been here for an hour."
9645,Ses05F_impro01_M015,fru,"what The lady, what? the janitor?"
9646,Ses05F_impro01_F015,fru,No.
9647,Ses05F_impro01_M016,xxx,"You asked the janitor what line to stand in?  Obviously, that's not going to be the right thing."
9648,Ses05F_impro01_F016,fru,"No, I'm not, I'm sorry.I'm not stupid."
9649,Ses05F_impro01_M017,fru,"I'm not saying that you're stupid, ma'am.  I think you just said that you were stupid."
9650,Ses05F_impro01_F017,ang,Isn't there anything you can do?  Just call over and ask them if I can go to the front of the line in the other line.
9651,Ses05F_impro01_M018,fru,"It doesn't work that way here, ma'am."
9652,Ses05F_impro01_F018,ang,Why not?
9653,Ses05F_impro01_M019,fru,There is a strict system here.  You need to wait in the right line for the right thing.  This is the line for registration.
9654,Ses05F_impro01_F019,fru,"Except they're going tell, are you going to tell me the right line to stand in this time at least?"
9655,Ses05F_impro01_M020,fru,I told you it was line two A.
9656,Ses05F_impro01_F020,ang,"Right, well, last time they told me, it was this line, and obviously, it's not true."
9657,Ses05F_impro01_M021,fru,I don't know who told you that but they were wrong.  I'm sorry.
9658,Ses05F_impro01_F021,fru,Do you have a manager I could speak with?
9659,Ses05F_impro01_M022,xxx,I am the manager.
9660,Ses05F_impro01_F022,fru,Are you being straight with me?
9661,Ses05F_impro01_M023,fru,"I'm being very straight with you, ma'am.  There is nothing I can do for you.  You need to stand in line two A."
9662,Ses05F_impro01_F023,fru,Fine.
9663,Ses05F_impro01_M024,xxx,Thank you very much.  You have a wonderful day.
9664,Ses05F_script01_1_F000,sad,What's he going to say? Maybe we should tell him before he sees it.
9665,Ses05F_script01_1_M000,sad,He saw it.
9666,Ses05F_script01_1_F001,xxx,How could he see it?  I was the first one up.  He was still in bed.
9667,Ses05F_script01_1_M001,sad,He was out here when it broke.
9668,Ses05F_script01_1_F002,xxx,When?
9669,Ses05F_script01_1_M002,sad,"Around Four this morning, and there was a crack and I looked out.  We're standing right there when I cracked."
9670,Ses05F_script01_1_F003,xxx,What was he doing out here at four in the morning?
9671,Ses05F_script01_1_M003,sad,I don't know.  but When it cracked he ran back into the house and start to cry in the kitchen.
9672,Ses05F_script01_1_F004,sad,Did you talk to him?
9673,Ses05F_script01_1_M004,sad,No.  I figured it was best to leave him alone.
9674,Ses05F_script01_1_F005,sad,He cried hard.
9675,Ses05F_script01_1_M005,sad,I could hear him right through the floor of my room.
9676,Ses05F_script01_1_F006,sad,He is thinking about him again.
9677,Ses05F_script01_1_F007,sad,"It's getting just like after Larry died, he's having dreams, he's walking around at night."
9678,Ses05F_script01_1_M006,sad,"I guess, he is."
9679,Ses05F_script01_1_F008,sad,What's the meaning of that?
9680,Ses05F_script01_1_M007,sad,I don't know the meaning of it.  But I know one thing mom did.  We made a terrible mistake with dad.
9681,Ses05F_script01_1_F009,xxx,What?
9682,Ses05F_script01_1_M008,sad,Being dishonest with him.  It's the kind of thing that pays off and now it's paying off.
9683,Ses05F_script01_1_F010,xxx,"What do you mean, dishonest?"
9684,Ses05F_script01_1_M009,sad,"You know that Larry's not coming back, and I know it.  So why do we go on letting him think that we believe with him?"
9685,Ses05F_script01_1_F011,xxx,"What are you going to do, argue with him?"
9686,Ses05F_script01_1_M010,fru,"No um, I don't want to argue with him, but it's time we realized that nobody else believes that Larry is alive."
9687,Ses05F_script01_1_M011,fru,"Why shouldn't he dream about him, walk around during the night, looking for him um.  Do we contradict him?  Do we say outright that we don't have any hope anymore, that we haven't had any for years now?"
9688,Ses05F_script01_1_F012,xxx,You can't just say that to him.
9689,Ses05F_script01_1_M012,fru,We have to say it to him!
9690,Ses05F_script01_1_F013,xxx,"How are you going to prove it, I mean, there's no body and there's no grave.  So what are you going to do? Do you have proof?"
9691,Ses05F_script01_1_M013,ang,"For God's sake, mom, three years.  Nobody comes back after three years!  It's insane!"
9692,Ses05F_script01_1_F014,fru,"To you it is, and to me, but not to your father.  Now look, you can talk yourself  blue in the face, but there's no body, and there's no grave, so where are you?"
9693,Ses05F_script01_1_M014,fru,"Sit down, mom.  I want to talk to you."
9694,Ses05F_script01_1_F015,xxx,"The trouble with the god damned newspapers, I mean every week, they do a story about some boy's been gone longer than Larry and he comes back, so the next one is gonna--"
9695,Ses05F_script01_1_M015,fru,"All right, All right mom.  Listen!"
9696,Ses05F_script01_1_M016,sad,"You know why I asked Annie here, don't you?"
9697,Ses05F_script01_1_F016,xxx,why?
9698,Ses05F_script01_1_M017,fru,You know.
9699,Ses05F_script01_1_F017,neu,Well I got an idea.  But what's the story?
9700,Ses05F_script01_1_M018,neu,I'm going to ask her to marry me.
9701,Ses05F_script01_1_F018,xxx,"Well that's nobody's business but yours, Chris."
9702,Ses05F_script01_1_M019,fru,You know that's not just my business.
9703,Ses05F_script01_1_F019,xxx,"What- What am - what are you going to do, I mean you're old enough to make up your own mind?"
9704,Ses05F_script01_1_M020,fru,So it's all right.  I can go ahead with it then?
9705,Ses05F_script01_1_F020,xxx,Well you're want to make sure your father isn't you know going to--lose them
9706,Ses05F_script01_1_M021,xxx,Then it's not only my business.  Sometimes you infuriate me.  You know that?
9707,Ses05F_script01_1_M022,xxx,"You know that?  Isn't it your business too, if I tell dad, and he gets, throws a fit about it?   you have such a talent for ignoring things!"
9708,Ses05F_script01_1_F021,fru,I ignore what I got to ignore.  The girl is Larry's girl.
9709,Ses05F_script01_1_M023,xxx,She's not Larry's girl!
9710,Ses05F_script01_1_F022,xxx,"As far as your father is concerned, he's not dead and you've no right to take his girl."
9711,Ses05F_script01_1_F023,fru,"Now Chris you can go on from there, but I don't know what to do.  I mean do you know what to do, because I don't."
9712,Ses05F_script01_1_M024,fru,"I don't know why it is.  But every time I reach out for something I want, I have to pull back because other people will suffer.  My whole bloody life, time after time, after time."
9713,Ses05F_script01_1_F024,neu,"Well you're a considerate fellow, there's nothing wrong with that."
9714,Ses05F_script01_1_M025,ang,To hell with that!
9715,Ses05F_script01_1_F025,neu,Have you asked Annie yet to marry you?
9716,Ses05F_script01_1_M026,xxx,I want to get this settled first.
9717,Ses05F_script01_1_F026,neu,"Well how did you know that she will go along with it, I mean maybe she feels the same way as your father?"
9718,Ses05F_script01_1_M027,xxx,"Well, if she does, then that's the end of it, but from her letters it sounds like she's forgotten about it.  I'll find out and then we'll thrash it out with Dad, all right?  Mom, don't avoid me."
9719,Ses05F_script01_1_F027,neu,"The trouble is you don't see enough women, you never have"
9720,Ses05F_script01_1_M028,fru,"So what, I'm not fast with women."
9721,Ses05F_script01_1_F028,neu,Well I just don't see why it has to be Annie.
9722,Ses05F_script01_1_M029,fru,Because it is.
9723,Ses05F_script01_1_F029,xxx,"well, that's a good reason, but it doesn't answer a thing."
9724,Ses05F_script01_1_M030,fru,"I can't help it.  I know her best.  I was brought up next door to here, the easiest, when I think of somebody for my wife, I think of Annie.  Do you want a diagram?"
